ORDER_ID,CUSTOMER_ID,PRODUCT_ID,ORDER_DATE,SALES
CA-2018-151750,JM-15250,OFF-ST-10002743,2018-01-01,454.56
CA-2018-151750,JM-15250,FUR-FU-10002116,2018-01-01,141.42
CA-2018-151750,JM-15250,FUR-CH-10003199,2018-01-01,310.74
CA-2018-151750,JM-15250,OFF-AR-10003158,2018-01-01,12.74
CA-2018-151750,JM-15250,OFF-BI-10000301,2018-01-01,6.47
CA-2018-151750,JM-15250,OFF-BI-10000343,2018-01-01,13.75
CA-2018-151750,JM-15250,OFF-AP-10004708,2018-01-01,15.22
CA-2016-106187,RF-19345,FUR-FU-10000794,2016-06-23,27.42
CA-2016-106187,RF-19345,OFF-BI-10004519,2016-06-23,165.98
CA-2016-106187,RF-19345,TEC-AC-10001590,2016-06-23,75.00
US-2017-164945,CA-12055,OFF-BI-10001524,2017-11-22,134.27
CA-2016-150714,KH-16690,OFF-LA-10001474,2016-10-26,146.54
CA-2016-150714,KH-16690,OFF-PA-10001497,2016-10-26,131.90
CA-2016-150714,KH-16690,OFF-AP-10003287,2016-10-26,203.88
CA-2016-150714,KH-16690,OFF-BI-10002982,2016-10-26,14.30
CA-2016-150714,KH-16690,OFF-ST-10001809,2016-10-26,718.64
CA-2017-105753,LC-16960,FUR-FU-10000246,2017-10-20,61.10
CA-2018-120894,JL-15130,OFF-AP-10000252,2018-04-28,28.08
CA-2017-106621,DM-12955,OFF-AR-10002375,2017-09-29,10.50
CA-2016-107020,MV-18190,OFF-BI-10003719,2016-07-10,39.92
US-2016-117492,NS-18640,OFF-AP-10001492,2016-08-07,77.58
CA-2016-127502,MT-17815,OFF-LA-10001613,2016-12-10,5.76
CA-2018-143658,SR-20425,OFF-AR-10002818,2018-11-08,109.90
CA-2018-133046,DK-13375,FUR-FU-10001940,2018-07-27,23.88
CA-2018-133046,DK-13375,OFF-PA-10003883,2018-07-27,26.20
CA-2018-133046,DK-13375,OFF-PA-10002787,2018-07-27,12.96
CA-2018-133046,DK-13375,TEC-AC-10000991,2018-07-27,234.95
CA-2018-122798,SV-20935,OFF-ST-10003058,2018-12-28,118.25
CA-2018-122798,SV-20935,OFF-PA-10004239,2018-12-28,4.28
CA-2017-169663,RH-19510,TEC-AC-10003038,2017-03-10,26.85
CA-2017-169663,RH-19510,TEC-MA-10000984,2017-03-10,3357.60
CA-2016-149846,SB-20185,OFF-LA-10004484,2016-05-22,8.26
CA-2016-149846,SB-20185,TEC-MA-10004002,2016-05-22,2973.32
CA-2016-149846,SB-20185,OFF-ST-10002406,2016-05-22,104.79
CA-2016-149846,SB-20185,TEC-PH-10003645,2016-05-22,775.73
CA-2018-159149,CR-12820,FUR-BO-10001601,2018-02-17,89.07
CA-2018-159149,CR-12820,OFF-AR-10000937,2018-02-17,175.44
CA-2018-159149,CR-12820,TEC-PH-10000038,2018-02-17,438.34
US-2018-167570,EG-13900,FUR-CH-10003396,2018-12-08,215.54
CA-2018-160122,RD-19930,OFF-EN-10002592,2018-11-18,55.58
CA-2018-160122,RD-19930,FUR-CH-10000422,2018-11-18,127.39
CA-2017-130393,JM-15865,FUR-CH-10002647,2017-12-01,248.43
CA-2017-130393,JM-15865,OFF-AP-10004859,2017-12-01,11.65
CA-2017-130393,JM-15865,FUR-CH-10004477,2017-12-01,85.25
CA-2018-144820,LW-16825,OFF-AR-10004817,2018-10-03,20.64
CA-2018-101014,RW-19540,FUR-FU-10003374,2018-08-29,148.02
CA-2018-105543,BG-11695,OFF-ST-10003123,2018-11-24,33.29
US-2018-113201,TT-21220,OFF-PA-10000675,2018-06-30,204.95
US-2018-106551,EB-13930,FUR-CH-10004997,2018-07-22,526.34
CA-2017-116722,LP-17080,FUR-FU-10001934,2017-11-11,41.96
CA-2017-116722,LP-17080,FUR-CH-10004997,2017-11-11,451.15
CA-2017-116722,LP-17080,OFF-BI-10001890,2017-11-11,31.50
US-2018-150070,JA-15970,FUR-CH-10004860,2018-09-07,161.57
CA-2016-137064,TS-21655,OFF-BI-10002049,2016-02-06,2.93
CA-2016-137064,TS-21655,TEC-AC-10003499,2016-02-06,18.53
CA-2016-137064,TS-21655,OFF-ST-10003470,2016-02-06,670.75
CA-2018-157350,DP-13000,FUR-FU-10000222,2018-08-26,64.96
CA-2016-131352,GH-14485,FUR-FU-10003708,2016-10-08,72.78
CA-2016-121776,RD-19585,OFF-PA-10001970,2016-02-16,36.84
CA-2016-121776,RD-19585,OFF-LA-10002762,2016-02-16,87.71
CA-2017-118073,CS-12490,FUR-TA-10002533,2017-08-12,562.29
CA-2017-102561,NK-18490,OFF-AR-10001545,2017-07-18,11.26
CA-2017-102561,NK-18490,OFF-ST-10001476,2017-07-18,284.08
CA-2017-102561,NK-18490,OFF-PA-10004971,2017-07-18,18.50
CA-2017-100993,AZ-10750,OFF-LA-10003223,2017-02-05,14.73
CA-2017-100993,AZ-10750,OFF-ST-10004340,2017-02-05,186.54
CA-2017-100993,AZ-10750,FUR-TA-10001095,2017-02-05,557.73
CA-2017-100993,AZ-10750,TEC-PH-10001448,2017-02-05,159.97
US-2018-146822,AG-10675,OFF-PA-10000249,2018-06-09,49.12
US-2017-131058,EM-14140,OFF-LA-10001613,2017-12-27,20.16
CA-2018-140151,RB-19360,OFF-ST-10001558,2018-03-23,32.48
CA-2018-140151,RB-19360,OFF-PA-10002986,2018-03-23,20.04
CA-2018-140151,RB-19360,TEC-CO-10004722,2018-03-23,13999.96
US-2018-143770,RD-19720,TEC-AC-10002842,2018-03-20,238.00
US-2018-143770,RD-19720,OFF-PA-10001125,2018-03-20,61.96
CA-2017-131296,MS-17830,FUR-TA-10002622,2017-10-04,239.37
CA-2017-103464,PG-18820,TEC-AC-10002842,2017-11-18,595.00
CA-2018-136238,KB-16240,OFF-PA-10004285,2018-12-26,16.03
CA-2017-120803,RB-19465,TEC-AC-10004469,2017-03-09,199.75
CA-2017-134138,JD-15790,FUR-CH-10001545,2017-02-16,227.96
CA-2016-120915,JJ-15445,OFF-AP-10002578,2016-09-28,293.52
CA-2016-120915,JJ-15445,TEC-PH-10003012,2016-09-28,307.98
CA-2016-168207,LT-17110,FUR-FU-10004909,2016-11-02,96.96
CA-2016-168207,LT-17110,OFF-BI-10001524,2016-11-02,117.49
CA-2016-168207,LT-17110,OFF-BI-10003355,2016-11-02,11.95
CA-2016-168207,LT-17110,FUR-BO-10004357,2016-11-02,512.50
CA-2017-144148,AH-10690,FUR-TA-10002774,2017-07-31,863.13
CA-2018-107174,AB-10060,FUR-TA-10004575,2018-11-06,2036.86
CA-2018-107174,AB-10060,FUR-CH-10003312,2018-11-06,449.57
CA-2018-107174,AB-10060,TEC-AC-10001465,2018-11-06,108.96
CA-2017-146150,FM-14380,OFF-AR-10002240,2017-02-14,264.18
CA-2017-114944,HE-14800,OFF-PA-10003892,2017-01-30,156.51
CA-2017-135965,SZ-20035,OFF-ST-10002370,2017-09-22,128.34
CA-2018-149699,CM-12115,TEC-AC-10000474,2018-12-22,474.95
CA-2017-166429,TG-21310,TEC-CO-10002095,2017-09-02,999.98
CA-2016-112767,DK-12985,FUR-TA-10003469,2016-08-02,277.50
CA-2016-119879,SS-20410,FUR-TA-10002958,2016-11-21,1252.70
CA-2016-119879,SS-20410,TEC-PH-10002923,2016-11-21,110.97
CA-2018-155642,BM-11575,FUR-FU-10004973,2018-05-18,22.61
CA-2018-155642,BM-11575,FUR-FU-10001918,2018-05-18,1.89
US-2018-101721,MY-17380,OFF-PA-10003641,2018-07-23,63.31
CA-2016-136728,AG-10900,OFF-EN-10002621,2016-09-13,7.82
CA-2016-136728,AG-10900,FUR-CH-10003817,2016-09-13,170.07
CA-2017-127194,BW-11110,OFF-PA-10000659,2017-12-10,62.82
CA-2016-140375,SG-20470,OFF-PA-10001870,2016-10-02,19.44
CA-2016-140375,SG-20470,OFF-BI-10000320,2016-10-02,7.38
US-2018-155866,CC-12370,OFF-PA-10004735,2018-11-17,38.88
US-2018-155866,CC-12370,FUR-FU-10004091,2018-11-17,187.76
CA-2016-141327,LR-16915,OFF-BI-10000546,2016-11-30,6.05
CA-2016-141327,LR-16915,OFF-AP-10001293,2016-11-30,98.35
CA-2016-141327,LR-16915,FUR-FU-10000576,2016-11-30,335.74
CA-2016-136700,DB-13120,OFF-PA-10004519,2016-12-06,8.96
CA-2018-102736,LP-17095,TEC-AC-10004568,2018-09-05,89.57
CA-2018-102736,LP-17095,OFF-AR-10001897,2018-09-05,71.96
CA-2018-102736,LP-17095,OFF-PA-10001800,2018-09-05,15.55
CA-2018-125269,AF-10870,OFF-BI-10001628,2018-04-24,10.43
CA-2018-125269,AF-10870,OFF-ST-10004123,2018-04-24,72.78
CA-2016-114811,KD-16495,OFF-ST-10000885,2016-11-08,67.15
CA-2016-114811,KD-16495,TEC-PH-10004165,2016-11-08,549.98
CA-2016-114811,KD-16495,FUR-FU-10002240,2016-11-08,11.82
CA-2016-114811,KD-16495,TEC-MA-10000045,2016-11-08,4643.80
CA-2016-114811,KD-16495,FUR-CH-10003746,2016-11-08,577.76
CA-2016-122266,SA-20830,FUR-TA-10000577,2016-04-26,191.52
CA-2016-122266,SA-20830,OFF-AR-10004757,2016-04-26,2.62
CA-2016-141565,BG-11035,OFF-BI-10000545,2016-09-20,1369.76
CA-2016-141565,BG-11035,OFF-ST-10001522,2016-09-20,294.37
CA-2018-128769,DM-12955,OFF-AP-10001271,2018-09-07,81.57
CA-2017-116337,MC-17845,FUR-FU-10002030,2017-11-07,44.46
CA-2017-116337,MC-17845,OFF-ST-10001272,2017-11-07,314.09
CA-2016-120845,ML-17395,OFF-BI-10001116,2016-09-25,6.34
CA-2016-120845,ML-17395,OFF-PA-10004665,2016-09-25,10.48
CA-2016-120845,ML-17395,OFF-BI-10004506,2016-09-25,2.47
CA-2016-120845,ML-17395,OFF-BI-10001982,2016-09-25,3.26
CA-2017-104633,EA-14035,OFF-PA-10000241,2017-06-12,185.88
CA-2017-104633,EA-14035,OFF-PA-10004782,2017-06-12,12.96
CA-2018-104136,SF-20065,OFF-PA-10004243,2018-11-01,189.70
CA-2018-104136,SF-20065,OFF-PA-10001033,2018-11-01,40.99
CA-2017-123050,BC-11125,FUR-FU-10000723,2017-04-04,82.64
CA-2017-123050,BC-11125,OFF-ST-10003455,2017-04-04,31.02
CA-2017-123050,BC-11125,TEC-AC-10001109,2017-04-04,89.97
CA-2017-162355,PF-19165,OFF-AR-10004344,2017-06-30,35.97
CA-2017-162355,PF-19165,FUR-BO-10004695,2017-06-30,1266.86
CA-2018-102204,CJ-12010,OFF-SU-10001212,2018-05-01,3.33
CA-2018-102204,CJ-12010,FUR-TA-10001889,2018-05-01,933.26
CA-2018-102204,CJ-12010,FUR-CH-10002024,2018-05-01,2803.92
CA-2018-103065,PT-19090,OFF-ST-10000617,2018-10-20,4.77
CA-2018-103065,PT-19090,OFF-PA-10000380,2018-10-20,6.67
CA-2018-103065,PT-19090,OFF-AR-10003251,2018-10-20,4.45
CA-2018-103065,PT-19090,FUR-FU-10000175,2018-10-20,43.94
CA-2016-129217,DP-13390,OFF-AP-10002439,2016-05-10,70.97
CA-2016-129217,DP-13390,OFF-AR-10004602,2016-05-10,36.78
CA-2017-133816,CS-12400,TEC-PH-10001795,2017-05-10,743.99
CA-2016-140221,MS-17365,OFF-BI-10002854,2016-03-05,11.21
CA-2016-140221,MS-17365,FUR-FU-10000023,2016-03-05,4.71
CA-2016-140221,MS-17365,OFF-AP-10000828,2016-03-05,180.98
CA-2016-140221,MS-17365,OFF-ST-10000777,2016-03-05,60.42
CA-2018-152310,DK-12895,TEC-CO-10000971,2018-08-12,299.99
CA-2018-152310,DK-12895,OFF-PA-10003134,2018-08-12,192.16
CA-2018-152310,DK-12895,TEC-PH-10002538,2018-08-12,242.62
CA-2018-152310,DK-12895,OFF-ST-10001228,2018-08-12,46.74
CA-2018-152310,DK-12895,TEC-AC-10000397,2018-08-12,174.95
CA-2018-152310,DK-12895,OFF-BI-10004308,2018-08-12,100.70
CA-2017-118101,SN-20560,OFF-PA-10000357,2017-06-26,368.91
CA-2017-118101,SN-20560,OFF-BI-10000773,2017-06-26,8.02
CA-2017-118101,SN-20560,OFF-ST-10001837,2017-06-26,171.04
CA-2017-100307,TC-21475,OFF-PA-10002552,2017-12-15,19.44
CA-2016-138457,AM-10705,OFF-BI-10000014,2016-09-13,13.09
CA-2018-121790,LP-17095,FUR-TA-10003469,2018-01-30,69.38
CA-2018-121790,LP-17095,OFF-SU-10004231,2018-01-30,31.68
CA-2018-121790,LP-17095,TEC-PH-10002584,2018-01-30,2003.17
CA-2018-121790,LP-17095,OFF-AR-10003602,2018-01-30,9.34
CA-2017-169670,JE-15715,FUR-CH-10002331,2017-12-25,2563.06
CA-2017-139549,MY-18295,FUR-CH-10001802,2017-10-20,387.14
CA-2016-104059,FC-14245,OFF-AR-10000634,2016-06-13,3.42
CA-2018-164112,ND-18460,OFF-ST-10002615,2018-06-30,1085.42
CA-2016-143882,DB-13360,OFF-PA-10004040,2016-06-26,43.06
US-2017-139262,LC-16960,OFF-BI-10003727,2017-02-21,3.76
US-2017-139262,LC-16960,OFF-BI-10002026,2017-02-21,34.86
US-2017-139262,LC-16960,OFF-ST-10001496,2017-02-21,432.46
CA-2018-146192,BD-11725,OFF-ST-10003716,2018-04-22,675.06
CA-2018-134810,MC-17605,OFF-EN-10002504,2018-05-09,65.23
CA-2018-134810,MC-17605,FUR-CH-10001270,2018-05-09,207.00
CA-2016-154284,SZ-20035,TEC-MA-10004241,2016-12-21,600.53
CA-2016-154284,SZ-20035,OFF-AR-10001468,2016-12-21,59.90
CA-2016-154284,SZ-20035,TEC-AC-10003198,2016-12-21,637.44
CA-2016-154284,SZ-20035,FUR-FU-10003039,2016-12-21,51.76
CA-2016-106362,LC-16885,OFF-BI-10003166,2016-12-11,10.33
US-2018-168802,JO-15145,OFF-BI-10002393,2018-11-03,18.37
US-2018-146906,MT-17815,TEC-PH-10001809,2018-03-13,299.90
CA-2017-166380,EB-13750,OFF-EN-10002600,2017-05-30,26.55
CA-2017-166380,EB-13750,TEC-AC-10000109,2017-05-30,111.98
US-2016-158911,RS-19765,FUR-FU-10003829,2016-07-05,4.93
US-2016-158911,RS-19765,OFF-LA-10003223,2016-07-05,11.78
CA-2016-109169,OT-18730,OFF-EN-10003296,2016-04-20,180.96
US-2018-167318,GZ-14545,TEC-AC-10003870,2018-07-26,1649.95
US-2018-167318,GZ-14545,FUR-CH-10000665,2018-07-26,362.35
CA-2018-135419,BG-11740,FUR-TA-10001086,2018-11-03,486.37
CA-2017-128671,MT-18070,OFF-PA-10001870,2017-08-11,32.40
CA-2017-128671,MT-18070,OFF-BI-10003305,2017-08-11,41.86
CA-2017-128671,MT-18070,OFF-BI-10003007,2017-08-11,77.56
CA-2017-149335,BC-11125,OFF-AR-10001419,2017-07-25,37.17
US-2018-105935,BD-11500,FUR-FU-10002157,2018-01-26,62.72
US-2018-105935,BD-11500,TEC-PH-10001459,2018-01-26,2939.93
CA-2018-130904,HM-14980,OFF-AR-10000422,2018-04-11,1.75
CA-2018-130904,HM-14980,OFF-AR-10000127,2018-04-11,20.99
CA-2018-133620,EM-14065,OFF-ST-10004634,2018-11-13,11.21
CA-2016-142937,SF-20065,OFF-AR-10003582,2016-12-05,45.04
US-2017-149790,SC-20380,OFF-BI-10002026,2017-09-26,15.62
CA-2017-130778,ND-18370,OFF-AP-10000595,2017-11-19,8.74
CA-2017-130778,ND-18370,OFF-PA-10001509,2017-11-19,44.75
CA-2018-144456,FC-14245,OFF-ST-10001321,2018-09-08,61.68
CA-2018-144456,FC-14245,TEC-PH-10001750,2018-09-08,158.38
CA-2018-103478,KL-16555,OFF-BI-10001890,2018-07-21,2.86
CA-2018-103478,KL-16555,OFF-BI-10004224,2018-07-21,94.19
CA-2018-118577,XP-21865,OFF-PA-10001357,2018-10-06,143.70
CA-2018-118577,XP-21865,OFF-PA-10004888,2018-10-06,6.48
CA-2018-113572,FP-14320,TEC-AC-10002370,2018-11-07,7.88
CA-2017-153269,PS-18760,OFF-ST-10004634,2017-03-09,11.21
CA-2017-153269,PS-18760,FUR-CH-10002647,2017-03-09,354.90
CA-2017-153269,PS-18760,OFF-PA-10001801,2017-03-09,17.94
CA-2017-153269,PS-18760,OFF-BI-10004632,2017-03-09,51.80
CA-2018-161655,CW-11905,OFF-BI-10002082,2018-05-13,299.52
CA-2017-101469,KH-16360,OFF-AR-10003986,2017-07-02,7.70
CA-2018-135076,YS-21880,FUR-CH-10003774,2018-04-13,436.70
CA-2018-141481,ZD-21925,OFF-AP-10004532,2018-06-11,61.44
CA-2017-132549,JK-15370,OFF-ST-10001325,2017-11-25,73.36
US-2016-115238,JW-15220,FUR-FU-10002960,2016-04-30,31.40
US-2016-115238,JW-15220,FUR-FU-10002445,2016-04-30,9.48
US-2016-115238,JW-15220,TEC-PH-10001300,2016-04-30,209.50
US-2016-115238,JW-15220,FUR-FU-10001025,2016-04-30,24.30
US-2016-115238,JW-15220,OFF-PA-10002689,2016-04-30,6.48
CA-2018-132199,BO-11350,FUR-FU-10004245,2018-05-03,32.45
CA-2018-132199,BO-11350,OFF-BI-10003684,2018-05-03,26.39
CA-2018-132199,BO-11350,FUR-TA-10003748,2018-05-03,373.47
CA-2018-132199,BO-11350,OFF-BI-10002133,2018-05-03,64.20
CA-2018-132199,BO-11350,OFF-FA-10002280,2018-05-03,8.00
CA-2017-163174,XP-21865,FUR-FU-10000308,2017-08-26,186.54
CA-2018-147207,TS-21655,OFF-AR-10001955,2018-01-02,31.74
CA-2018-147207,TS-21655,OFF-AP-10000027,2018-01-02,5.43
CA-2018-147207,TS-21655,FUR-TA-10002958,2018-01-02,913.43
CA-2018-147207,TS-21655,OFF-ST-10002615,2018-01-02,372.14
CA-2018-137631,JL-15235,TEC-PH-10002624,2018-04-28,751.98
CA-2018-157273,SZ-20035,TEC-PH-10002275,2018-01-30,604.77
CA-2017-118745,SV-20365,FUR-TA-10003473,2017-06-11,902.71
CA-2017-163972,MG-17890,FUR-BO-10003894,2017-10-17,120.67
CA-2017-113726,SC-20680,FUR-FU-10003535,2017-11-24,82.26
CA-2017-152940,RO-19780,OFF-ST-10000352,2017-11-10,29.74
CA-2016-158701,JL-15175,OFF-AP-10004859,2016-01-05,87.36
CA-2016-158701,JL-15175,OFF-BI-10001294,2016-01-05,56.16
CA-2018-156272,PW-19030,OFF-AP-10001242,2018-03-21,64.38
CA-2016-162964,MF-18250,OFF-ST-10002344,2016-11-12,64.78
CA-2016-162964,MF-18250,OFF-PA-10003349,2016-11-12,15.55
CA-2016-162964,MF-18250,OFF-EN-10003055,2016-11-12,223.89
CA-2017-134544,AC-10660,TEC-PH-10003800,2017-03-17,84.78
CA-2017-163048,MH-17440,FUR-CH-10001270,2017-02-08,241.50
CA-2017-145135,CD-12790,TEC-AC-10003447,2017-11-26,59.97
CA-2017-145135,CD-12790,OFF-PA-10004285,2017-11-26,13.36
CA-2018-137582,CV-12805,OFF-BI-10001757,2018-09-04,11.81
CA-2016-149601,TB-21625,OFF-ST-10001558,2016-05-28,16.24
CA-2016-149601,TB-21625,OFF-ST-10001328,2016-05-28,77.55
CA-2017-102596,RD-19810,OFF-FA-10000621,2017-12-27,17.18
CA-2018-153227,CS-12250,OFF-PA-10001838,2018-12-04,11.76
CA-2018-110625,JB-16045,FUR-FU-10001473,2018-12-23,27.46
CA-2017-142594,EJ-14155,TEC-PH-10000193,2017-12-01,137.94
CA-2017-142594,EJ-14155,FUR-FU-10002045,2017-12-01,111.15
CA-2017-142594,EJ-14155,OFF-AP-10002945,2017-12-01,901.95
CA-2017-142594,EJ-14155,FUR-TA-10001095,2017-12-01,366.01
CA-2018-120061,SR-20425,FUR-CH-10001973,2018-11-02,155.37
CA-2016-133837,TH-21100,OFF-ST-10000344,2016-04-13,10.74
CA-2016-110814,BD-11635,OFF-BI-10002026,2016-12-05,232.40
CA-2016-110814,BD-11635,FUR-CH-10003535,2016-12-05,164.65
CA-2016-110814,BD-11635,OFF-PA-10004156,2016-12-05,22.68
CA-2017-154067,SM-20950,OFF-PA-10002254,2017-02-01,105.52
CA-2018-140480,HE-14800,FUR-FU-10003247,2018-07-08,83.92
CA-2018-140480,HE-14800,TEC-AC-10002473,2018-07-08,141.90
CA-2018-140480,HE-14800,FUR-FU-10001057,2018-07-08,39.98
CA-2018-140480,HE-14800,OFF-AR-10001419,2018-07-08,28.91
CA-2018-140480,HE-14800,OFF-AR-10004010,2018-07-08,174.95
CA-2016-134082,JK-15640,OFF-BI-10004230,2016-12-11,110.53
CA-2017-130820,ON-18715,FUR-TA-10001768,2017-11-15,630.02
CA-2017-159765,TH-21100,OFF-AR-10003514,2017-05-09,27.86
CA-2018-132290,MD-17350,FUR-TA-10002228,2018-03-10,933.41
CA-2017-147109,AH-10075,OFF-PA-10001972,2017-12-17,51.84
CA-2017-147109,AH-10075,TEC-AC-10002942,2017-12-17,165.60
CA-2018-107265,ML-17755,OFF-PA-10000474,2018-04-06,106.32
CA-2018-118199,LB-16795,OFF-BI-10004330,2018-05-09,147.92
CA-2018-118199,LB-16795,OFF-ST-10000604,2018-05-09,104.28
CA-2018-118199,LB-16795,FUR-TA-10004154,2018-05-09,286.85
CA-2018-118199,LB-16795,OFF-ST-10000636,2018-05-09,66.96
CA-2018-118199,LB-16795,TEC-AC-10004171,2018-05-09,199.98
CA-2018-150091,NP-18670,TEC-AC-10002167,2018-10-12,45.00
CA-2018-150091,NP-18670,OFF-FA-10000621,2018-10-12,17.90
CA-2018-150091,NP-18670,FUR-FU-10004053,2018-10-12,40.48
CA-2018-150091,NP-18670,FUR-BO-10003404,2018-10-12,2154.90
CA-2017-137652,EB-13750,OFF-BI-10004099,2017-08-28,18.43
CA-2016-128356,RP-19390,OFF-SU-10004290,2016-10-02,10.94
CA-2018-167017,DC-12850,OFF-SU-10001935,2018-11-23,4.36
US-2018-132220,DJ-13510,TEC-AC-10004227,2018-11-12,62.35
CA-2017-118129,CL-12565,FUR-FU-10004904,2017-12-19,303.92
CA-2018-155621,KN-16450,FUR-FU-10003535,2018-11-08,274.20
CA-2016-151470,AM-10705,OFF-BI-10004040,2016-09-20,45.58
CA-2016-112823,RA-19945,TEC-AC-10002550,2016-12-10,25.49
CA-2018-114370,BN-11470,TEC-PH-10000213,2018-03-14,49.62
CA-2017-158302,JB-16045,OFF-PA-10002615,2017-12-08,10.58
CA-2018-145779,DB-13615,OFF-PA-10002254,2018-05-06,84.42
US-2017-155173,JB-16045,TEC-PH-10004586,2017-03-06,431.94
US-2017-155173,JB-16045,OFF-BI-10002982,2017-03-06,2.04
US-2017-155173,JB-16045,TEC-PH-10002538,2017-03-06,68.24
CA-2018-125451,AH-10075,FUR-TA-10001039,2018-10-23,240.74
CA-2018-125451,AH-10075,FUR-FU-10004963,2018-10-23,35.00
CA-2018-125451,AH-10075,FUR-FU-10000277,2018-10-23,210.68
CA-2018-125451,AH-10075,FUR-TA-10004915,2018-10-23,637.90
CA-2018-125451,AH-10075,OFF-PA-10003724,2018-10-23,43.44
CA-2018-125451,AH-10075,OFF-AP-10002906,2018-10-23,2.22
CA-2017-125087,TH-21115,FUR-CH-10002880,2017-04-18,344.37
CA-2017-125087,TH-21115,OFF-ST-10001780,2017-04-18,1554.94
CA-2017-125087,TH-21115,FUR-FU-10004748,2017-04-18,127.88
CA-2017-154081,JE-15610,TEC-PH-10001918,2017-05-22,222.38
US-2018-118556,TH-21235,FUR-CH-10001146,2018-05-28,106.87
US-2018-118556,TH-21235,OFF-BI-10004364,2018-05-28,3.56
CA-2016-169537,JH-15820,OFF-LA-10001982,2016-09-03,7.50
CA-2016-144043,AB-10165,TEC-AC-10002718,2016-05-10,46.69
CA-2016-116512,MC-18100,OFF-ST-10001505,2016-04-09,17.94
CA-2016-101000,IG-15085,OFF-AP-10000179,2016-04-09,370.14
CA-2017-168557,FH-14275,OFF-BI-10002309,2017-09-19,8.93
US-2017-164196,AS-10285,FUR-TA-10001950,2017-11-11,2678.94
US-2018-132031,PN-18775,FUR-BO-10001972,2018-04-23,387.14
US-2018-132031,PN-18775,TEC-AC-10002473,2018-04-23,45.41
US-2018-132031,PN-18775,FUR-FU-10000193,2018-04-23,77.95
US-2018-132031,PN-18775,OFF-LA-10000081,2018-04-23,3.00
CA-2016-169733,GM-14500,OFF-ST-10000876,2016-10-22,9.95
CA-2018-169404,NC-18625,OFF-BI-10004492,2018-04-09,37.90
CA-2018-169404,NC-18625,OFF-PA-10001033,2018-04-09,65.58
CA-2018-134880,TW-21025,OFF-PA-10004039,2018-10-27,44.78
CA-2016-145758,BF-11020,TEC-MA-10004552,2016-10-30,1035.80
CA-2018-158736,TT-21460,OFF-AR-10002578,2018-12-18,5.76
US-2017-119270,SW-20245,OFF-PA-10004022,2017-03-12,19.98
CA-2017-138583,DP-13390,OFF-AR-10001860,2017-05-24,16.66
US-2018-118535,DJ-13510,OFF-LA-10001297,2018-02-11,20.70
CA-2017-126284,EN-13780,OFF-BI-10004828,2017-09-20,83.70
CA-2018-142391,PB-19150,FUR-FU-10002759,2018-09-24,199.80
CA-2018-124716,BD-11560,OFF-PA-10000740,2018-03-27,45.68
CA-2018-124716,BD-11560,OFF-PA-10001144,2018-03-27,110.96
CA-2018-124716,BD-11560,OFF-PA-10000859,2018-03-27,11.94
CA-2017-158841,SE-20110,TEC-MA-10001127,2017-02-02,8749.95
CA-2017-158841,SE-20110,OFF-BI-10002557,2017-02-02,36.40
CA-2017-158841,SE-20110,FUR-FU-10001731,2017-02-02,18.69
CA-2018-106824,AT-10735,OFF-FA-10001135,2018-07-07,5.94
CA-2016-109190,CC-12685,OFF-PA-10000069,2016-10-23,60.74
CA-2016-109190,CC-12685,TEC-CO-10001943,2016-10-23,479.98
CA-2016-109190,CC-12685,OFF-BI-10000977,2016-10-23,6.08
CA-2017-143154,AS-10225,TEC-AC-10002942,2017-12-02,165.60
CA-2016-102316,DH-13075,TEC-PH-10000376,2016-03-01,15.98
CA-2016-102316,DH-13075,FUR-CH-10003396,2016-03-01,184.75
CA-2017-109400,NR-18550,FUR-CH-10003298,2017-05-02,366.74
CA-2017-130400,SJ-20125,OFF-BI-10001757,2017-03-08,8.86
CA-2017-130400,SJ-20125,TEC-AC-10004633,2017-03-08,27.96
CA-2017-130400,SJ-20125,OFF-EN-10001453,2017-03-08,146.35
CA-2016-135853,CA-12775,TEC-AC-10004761,2016-12-11,175.23
CA-2016-135853,CA-12775,TEC-PH-10003691,2016-12-11,125.99
CA-2016-135853,CA-12775,OFF-BI-10004965,2016-12-11,23.00
CA-2017-103359,LC-16885,OFF-BI-10004233,2017-12-22,25.58
CA-2017-144645,NS-18640,FUR-FU-10003601,2017-02-02,73.78
CA-2018-141614,NS-18640,OFF-PA-10002787,2018-06-05,20.74
CA-2016-122168,HG-14965,OFF-AR-10003602,2016-08-21,17.52
CA-2016-122168,HG-14965,OFF-AR-10002053,2016-08-21,35.76
CA-2017-132899,SF-20200,OFF-AR-10002833,2017-04-07,3.64
CA-2018-149720,EM-14065,FUR-FU-10002501,2018-06-04,30.34
CA-2018-118003,DO-13645,FUR-FU-10002506,2018-12-04,12.99
CA-2018-118003,DO-13645,FUR-CH-10003817,2018-12-04,182.22
CA-2018-118003,DO-13645,FUR-CH-10004860,2018-12-04,302.94
CA-2017-141887,MP-17470,FUR-FU-10002268,2017-01-11,54.99
US-2017-160206,MY-18295,TEC-PH-10000148,2017-04-01,12.99
CA-2018-133074,DB-13615,OFF-PA-10004082,2018-09-21,55.86
CA-2018-161172,SP-20920,TEC-PH-10004348,2018-03-16,44.38
CA-2018-161172,SP-20920,FUR-FU-10003424,2018-03-16,51.26
CA-2018-161172,SP-20920,OFF-BI-10004654,2018-03-16,5.19
