ORDER_ID,ORDER_DATE,CUSTOMER_ID,PRODUCT_ID,CATEGORY,SALES
CA-2016-126669,2016-11-07,DO-13645,OFF-PA-10001357,Office Supplies,76.64
US-2016-118766,2016-10-15,LS-16975,OFF-EN-10001415,Office Supplies,4.46
US-2016-118766,2016-10-15,LS-16975,OFF-BI-10002813,Office Supplies,3.96
CA-2017-112585,2017-07-30,RW-19630,OFF-AP-10003849,Office Supplies,715.64
CA-2017-149762,2017-12-03,RD-19720,FUR-TA-10004147,Furniture,268.70
CA-2017-149762,2017-12-03,RD-19720,OFF-AR-10001662,Office Supplies,21.92
CA-2017-149762,2017-12-03,RD-19720,OFF-ST-10001558,Office Supplies,48.72
CA-2017-149762,2017-12-03,RD-19720,FUR-BO-10001337,Furniture,205.67
CA-2017-167605,2017-04-28,RB-19570,FUR-FU-10001602,Furniture,30.34
US-2018-105697,2018-08-25,JE-15715,OFF-ST-10003996,Office Supplies,25.70
CA-2018-165323,2018-06-17,SR-20740,TEC-MA-10003673,Technology,3404.50
CA-2018-165323,2018-06-17,SR-20740,TEC-AC-10004992,Technology,101.34
CA-2016-110891,2016-11-20,PO-19195,FUR-CH-10002880,Furniture,344.37
CA-2018-100783,2018-09-04,JK-16120,OFF-AR-10000380,Office Supplies,30.38
CA-2016-152513,2016-07-04,JP-16135,OFF-BI-10002706,Office Supplies,22.85
CA-2018-139822,2018-09-15,Dp-13240,OFF-ST-10000943,Office Supplies,38.62
CA-2018-139822,2018-09-15,Dp-13240,TEC-AC-10001090,Technology,59.98
CA-2018-107713,2018-03-13,JB-16000,OFF-BI-10002026,Office Supplies,174.30
CA-2018-134096,2018-09-24,PP-18955,TEC-PH-10000526,Technology,383.96
CA-2018-134096,2018-09-24,PP-18955,OFF-BI-10004002,Office Supplies,15.57
CA-2017-125843,2017-08-13,RF-19840,OFF-BI-10002309,Office Supplies,22.32
CA-2017-125843,2017-08-13,RF-19840,OFF-LA-10003923,Office Supplies,103.60
CA-2018-120404,2018-11-20,KH-16330,TEC-AC-10003433,Technology,2.97
CA-2018-120404,2018-11-20,KH-16330,TEC-PH-10001363,Technology,569.99
CA-2018-120404,2018-11-20,KH-16330,FUR-FU-10000820,Furniture,50.97
CA-2018-167549,2018-07-25,EM-14200,FUR-TA-10004767,Furniture,298.12
CA-2017-120082,2017-03-25,DK-12835,OFF-AR-10001955,Office Supplies,59.52
US-2017-168095,2017-07-15,MC-17425,FUR-CH-10004886,Furniture,230.28
US-2017-168095,2017-07-15,MC-17425,OFF-PA-10003641,Office Supplies,105.52
CA-2018-166093,2018-08-17,RW-19540,OFF-EN-10003134,Office Supplies,23.36
CA-2018-166093,2018-08-17,RW-19540,TEC-PH-10002564,Technology,71.98
CA-2018-166093,2018-08-17,RW-19540,OFF-PA-10003893,Office Supplies,8.56
CA-2018-166093,2018-08-17,RW-19540,OFF-BI-10000174,Office Supplies,13.92
CA-2018-166093,2018-08-17,RW-19540,OFF-AP-10001058,Office Supplies,2518.29
CA-2018-166093,2018-08-17,RW-19540,OFF-ST-10001496,Office Supplies,540.57
CA-2018-166093,2018-08-17,RW-19540,OFF-BI-10004230,Office Supplies,221.06
CA-2017-146325,2017-12-14,DS-13180,FUR-CH-10001146,Furniture,81.42
CA-2017-146325,2017-12-14,DS-13180,OFF-ST-10001590,Office Supplies,134.80
CA-2018-134194,2018-12-25,GA-14725,OFF-BI-10003684,Office Supplies,39.58
CA-2018-134194,2018-12-25,GA-14725,OFF-SU-10000946,Office Supplies,44.69
CA-2018-134194,2018-12-25,GA-14725,OFF-AR-10001615,Office Supplies,31.74
CA-2018-134194,2018-12-25,GA-14725,OFF-BI-10001597,Office Supplies,40.98
CA-2018-134194,2018-12-25,GA-14725,OFF-BI-10001116,Office Supplies,3.17
CA-2016-145814,2016-11-19,KD-16345,OFF-BI-10003196,Office Supplies,5.98
CA-2016-145814,2016-11-19,KD-16345,TEC-PH-10002200,Technology,861.76
CA-2018-131807,2018-10-05,GG-14650,FUR-CH-10001190,Furniture,435.17
CA-2018-131807,2018-10-05,GG-14650,OFF-FA-10002780,Office Supplies,14.90
CA-2018-131807,2018-10-05,GG-14650,OFF-AP-10004052,Office Supplies,15.80
CA-2018-131807,2018-10-05,GG-14650,FUR-FU-10004666,Furniture,72.90
CA-2018-131807,2018-10-05,GG-14650,FUR-TA-10004086,Furniture,206.35
CA-2018-131807,2018-10-05,GG-14650,TEC-PH-10000702,Technology,7.99
CA-2018-104864,2018-11-18,JS-15685,OFF-ST-10002301,Office Supplies,81.36
CA-2018-104864,2018-11-18,JS-15685,OFF-BI-10001636,Office Supplies,20.23
CA-2018-104864,2018-11-18,JS-15685,OFF-AP-10002684,Office Supplies,389.06
CA-2018-104864,2018-11-18,JS-15685,OFF-PA-10004609,Office Supplies,20.74
CA-2018-104864,2018-11-18,JS-15685,OFF-PA-10003309,Office Supplies,41.47
CA-2016-138219,2016-03-23,BP-11095,OFF-PA-10000380,Office Supplies,33.36
CA-2017-157707,2017-10-10,CC-12610,FUR-BO-10001567,Furniture,90.88
CA-2017-157707,2017-10-10,CC-12610,TEC-PH-10002583,Technology,15.99
CA-2017-157707,2017-10-10,CC-12610,FUR-CH-10004853,Furniture,120.78
US-2016-126753,2016-08-16,SP-20860,TEC-PH-10003580,Technology,519.79
US-2016-126753,2016-08-16,SP-20860,TEC-AC-10004227,Technology,31.18
US-2016-126753,2016-08-16,SP-20860,OFF-PA-10002787,Office Supplies,10.37
US-2016-126753,2016-08-16,SP-20860,OFF-BI-10003981,Office Supplies,2.72
US-2016-126753,2016-08-16,SP-20860,FUR-FU-10001488,Furniture,254.35
US-2016-126753,2016-08-16,SP-20860,OFF-BI-10003727,Office Supplies,3.76
US-2016-126753,2016-08-16,SP-20860,OFF-PA-10000130,Office Supplies,10.27
CA-2016-113040,2016-08-27,CC-12100,OFF-BI-10001249,Office Supplies,5.10
CA-2018-152499,2018-01-22,EH-13765,OFF-FA-10002975,Office Supplies,15.12
CA-2018-152499,2018-01-22,EH-13765,OFF-AR-10003481,Office Supplies,7.87
CA-2017-151498,2017-04-21,DN-13690,OFF-BI-10004967,Office Supplies,8.32
CA-2017-137939,2017-07-20,PJ-19015,TEC-PH-10003589,Technology,89.95
US-2017-117793,2017-08-23,MA-17560,OFF-LA-10002945,Office Supplies,25.20
US-2017-117793,2017-08-23,MA-17560,OFF-LA-10003537,Office Supplies,37.59
US-2017-117793,2017-08-23,MA-17560,OFF-ST-10002406,Office Supplies,14.97
US-2017-117793,2017-08-23,MA-17560,TEC-AC-10003433,Technology,1.98
CA-2017-133872,2017-06-14,VM-21835,OFF-BI-10002082,Office Supplies,39.94
CA-2017-133872,2017-06-14,VM-21835,TEC-AC-10000521,Technology,18.46
US-2016-165743,2016-11-20,MM-18055,OFF-BI-10001982,Office Supplies,4.90
US-2016-165743,2016-11-20,MM-18055,FUR-BO-10002268,Furniture,145.76
US-2016-165743,2016-11-20,MM-18055,OFF-BI-10001758,Office Supplies,9.61
US-2018-105998,2018-11-03,CR-12580,TEC-AC-10004469,Technology,199.75
US-2018-105998,2018-11-03,CR-12580,FUR-TA-10001095,Furniture,1673.18
US-2016-151407,2016-11-08,RD-19585,TEC-PH-10003885,Technology,263.96
CA-2016-110870,2016-12-12,KD-16270,TEC-AC-10002926,Technology,299.94
CA-2016-110870,2016-12-12,KD-16270,OFF-SU-10001225,Office Supplies,25.76
CA-2017-139808,2017-10-07,MC-18100,OFF-FA-10001883,Office Supplies,93.36
CA-2016-110863,2016-11-17,AA-10645,OFF-ST-10002756,Office Supplies,541.24
CA-2016-110863,2016-11-17,AA-10645,OFF-PA-10000474,Office Supplies,106.32
CA-2016-110863,2016-11-17,AA-10645,FUR-CH-10002073,Furniture,1323.90
US-2016-136427,2016-06-20,JM-16195,TEC-PH-10002070,Technology,125.94
CA-2018-120168,2018-05-25,TB-21625,OFF-BI-10004519,Office Supplies,663.92
CA-2018-120168,2018-05-25,TB-21625,TEC-AC-10002167,Technology,120.00
CA-2018-120168,2018-05-25,TB-21625,OFF-FA-10000936,Office Supplies,3.29
CA-2018-120168,2018-05-25,TB-21625,FUR-FU-10000732,Furniture,18.84
CA-2018-114804,2018-10-17,BF-11020,TEC-PH-10001700,Technology,52.79
CA-2018-167227,2018-11-02,NP-18670,OFF-AP-10001962,Office Supplies,83.90
CA-2018-167227,2018-11-02,NP-18670,OFF-PA-10001838,Office Supplies,11.76
CA-2016-132465,2016-09-11,DM-13525,FUR-FU-10000277,Furniture,210.68
CA-2016-132465,2016-09-11,DM-13525,OFF-ST-10003641,Office Supplies,78.80
CA-2016-132465,2016-09-11,DM-13525,TEC-AC-10001998,Technology,19.99
CA-2016-132465,2016-09-11,DM-13525,OFF-ST-10001932,Office Supplies,772.68
CA-2017-166373,2017-10-21,JF-15565,TEC-AC-10002323,Technology,106.08
CA-2017-158806,2017-01-07,NM-18520,FUR-FU-10004270,Furniture,23.08
CA-2017-158806,2017-01-07,NM-18520,OFF-PA-10004621,Office Supplies,25.92
CA-2016-119690,2016-06-25,MV-17485,OFF-PA-10001019,Office Supplies,47.95
CA-2016-119690,2016-06-25,MV-17485,OFF-BI-10000201,Office Supplies,0.98
CA-2016-119690,2016-06-25,MV-17485,FUR-FU-10004587,Furniture,75.38
CA-2016-119690,2016-06-25,MV-17485,OFF-LA-10001613,Office Supplies,4.61
CA-2016-153738,2016-09-20,AG-10270,OFF-BI-10001308,Office Supplies,37.68
CA-2018-169012,2018-07-10,BF-11275,OFF-AP-10003278,Office Supplies,41.91
CA-2018-109393,2018-06-30,JC-15775,FUR-BO-10003966,Furniture,436.00
CA-2018-121489,2018-08-21,CM-11815,FUR-CH-10004698,Furniture,388.70
CA-2018-121489,2018-08-21,CM-11815,OFF-ST-10000025,Office Supplies,572.58
CA-2018-121489,2018-08-21,CM-11815,TEC-AC-10000682,Technology,33.18
US-2018-133081,2018-03-11,PV-18985,TEC-AC-10001772,Technology,63.88
US-2018-133081,2018-03-11,PV-18985,FUR-FU-10001379,Furniture,26.72
CA-2018-165008,2018-09-15,DO-13645,OFF-BI-10002794,Office Supplies,295.06
CA-2017-145611,2017-09-20,HA-14905,OFF-AP-10001005,Office Supplies,393.25
CA-2017-113600,2017-12-15,SH-20395,OFF-BI-10000201,Office Supplies,2.21
CA-2018-130834,2018-11-03,JM-16195,OFF-PA-10003673,Office Supplies,16.27
CA-2017-168543,2017-07-03,DK-13225,OFF-AP-10000938,Office Supplies,706.86
CA-2018-152205,2018-09-28,SF-20965,OFF-BI-10004094,Office Supplies,2.65
CA-2016-121188,2016-08-28,CB-12025,OFF-ST-10001490,Office Supplies,892.35
CA-2016-121188,2016-08-28,CB-12025,FUR-BO-10004695,Furniture,307.67
CA-2016-121188,2016-08-28,CB-12025,OFF-ST-10000736,Office Supplies,728.82
CA-2016-121188,2016-08-28,CB-12025,OFF-BI-10001617,Office Supplies,41.36
CA-2016-121188,2016-08-28,CB-12025,TEC-PH-10003589,Technology,43.18
CA-2016-121188,2016-08-28,CB-12025,FUR-FU-10003981,Furniture,4.16
CA-2016-156013,2016-09-20,TC-20980,OFF-PA-10001970,Office Supplies,61.40
CA-2016-156013,2016-09-20,TC-20980,OFF-BI-10002437,Office Supplies,24.45
CA-2017-132997,2017-11-07,LW-17215,TEC-PH-10000586,Technology,263.96
CA-2017-132997,2017-11-07,LW-17215,TEC-PH-10003811,Technology,359.97
CA-2017-132997,2017-11-07,LW-17215,OFF-PA-10004983,Office Supplies,12.96
CA-2017-132997,2017-11-07,LW-17215,OFF-ST-10003479,Office Supplies,116.82
CA-2017-132997,2017-11-07,LW-17215,OFF-BI-10004318,Office Supplies,276.78
US-2016-160563,2016-10-20,NS-18640,TEC-AC-10002567,Technology,239.97
US-2016-160563,2016-10-20,NS-18640,FUR-FU-10001731,Furniture,16.02
CA-2018-151750,2018-01-01,JM-15250,OFF-ST-10002743,Office Supplies,454.56
CA-2018-151750,2018-01-01,JM-15250,FUR-FU-10002116,Furniture,141.42
CA-2018-151750,2018-01-01,JM-15250,FUR-CH-10003199,Furniture,310.74
CA-2018-151750,2018-01-01,JM-15250,OFF-AR-10003158,Office Supplies,12.74
CA-2018-151750,2018-01-01,JM-15250,OFF-BI-10000301,Office Supplies,6.47
CA-2018-151750,2018-01-01,JM-15250,OFF-BI-10000343,Office Supplies,13.75
CA-2018-151750,2018-01-01,JM-15250,OFF-AP-10004708,Office Supplies,15.22
CA-2016-106187,2016-06-23,RF-19345,FUR-FU-10000794,Furniture,27.42
CA-2016-106187,2016-06-23,RF-19345,OFF-BI-10004519,Office Supplies,165.98
CA-2016-106187,2016-06-23,RF-19345,TEC-AC-10001590,Technology,75.00
US-2017-164945,2017-11-22,CA-12055,OFF-BI-10001524,Office Supplies,134.27
CA-2016-150714,2016-10-26,KH-16690,OFF-LA-10001474,Office Supplies,146.54
CA-2016-150714,2016-10-26,KH-16690,OFF-PA-10001497,Office Supplies,131.90
CA-2016-150714,2016-10-26,KH-16690,OFF-AP-10003287,Office Supplies,203.88
CA-2016-150714,2016-10-26,KH-16690,OFF-BI-10002982,Office Supplies,14.30
CA-2016-150714,2016-10-26,KH-16690,OFF-ST-10001809,Office Supplies,718.64
CA-2017-105753,2017-10-20,LC-16960,FUR-FU-10000246,Furniture,61.10
CA-2018-120894,2018-04-28,JL-15130,OFF-AP-10000252,Office Supplies,28.08
CA-2017-106621,2017-09-29,DM-12955,OFF-AR-10002375,Office Supplies,10.50
CA-2016-107020,2016-07-10,MV-18190,OFF-BI-10003719,Office Supplies,39.92
US-2016-117492,2016-08-07,NS-18640,OFF-AP-10001492,Office Supplies,77.58
CA-2016-127502,2016-12-10,MT-17815,OFF-LA-10001613,Office Supplies,5.76
CA-2018-143658,2018-11-08,SR-20425,OFF-AR-10002818,Office Supplies,109.90
CA-2018-133046,2018-07-27,DK-13375,FUR-FU-10001940,Furniture,23.88
CA-2018-133046,2018-07-27,DK-13375,OFF-PA-10003883,Office Supplies,26.20
CA-2018-133046,2018-07-27,DK-13375,OFF-PA-10002787,Office Supplies,12.96
CA-2018-133046,2018-07-27,DK-13375,TEC-AC-10000991,Technology,234.95
CA-2018-122798,2018-12-28,SV-20935,OFF-ST-10003058,Office Supplies,118.25
CA-2018-122798,2018-12-28,SV-20935,OFF-PA-10004239,Office Supplies,4.28
CA-2017-169663,2017-03-10,RH-19510,TEC-AC-10003038,Technology,26.85
CA-2017-169663,2017-03-10,RH-19510,TEC-MA-10000984,Technology,3357.60
CA-2016-149846,2016-05-22,SB-20185,OFF-LA-10004484,Office Supplies,8.26
CA-2016-149846,2016-05-22,SB-20185,TEC-MA-10004002,Technology,2973.32
CA-2016-149846,2016-05-22,SB-20185,OFF-ST-10002406,Office Supplies,104.79
CA-2016-149846,2016-05-22,SB-20185,TEC-PH-10003645,Technology,775.73
CA-2018-159149,2018-02-17,CR-12820,FUR-BO-10001601,Furniture,89.07
CA-2018-159149,2018-02-17,CR-12820,OFF-AR-10000937,Office Supplies,175.44
CA-2018-159149,2018-02-17,CR-12820,TEC-PH-10000038,Technology,438.34
US-2018-167570,2018-12-08,EG-13900,FUR-CH-10003396,Furniture,215.54
CA-2018-160122,2018-11-18,RD-19930,OFF-EN-10002592,Office Supplies,55.58
CA-2018-160122,2018-11-18,RD-19930,FUR-CH-10000422,Furniture,127.39
CA-2017-130393,2017-12-01,JM-15865,FUR-CH-10002647,Furniture,248.43
CA-2017-130393,2017-12-01,JM-15865,OFF-AP-10004859,Office Supplies,11.65
CA-2017-130393,2017-12-01,JM-15865,FUR-CH-10004477,Furniture,85.25
CA-2018-144820,2018-10-03,LW-16825,OFF-AR-10004817,Office Supplies,20.64
CA-2018-101014,2018-08-29,RW-19540,FUR-FU-10003374,Furniture,148.02
CA-2018-105543,2018-11-24,BG-11695,OFF-ST-10003123,Office Supplies,33.29
US-2018-113201,2018-06-30,TT-21220,OFF-PA-10000675,Office Supplies,204.95
US-2018-106551,2018-07-22,EB-13930,FUR-CH-10004997,Furniture,526.34
CA-2017-116722,2017-11-11,LP-17080,FUR-FU-10001934,Furniture,41.96
CA-2017-116722,2017-11-11,LP-17080,FUR-CH-10004997,Furniture,451.15
CA-2017-116722,2017-11-11,LP-17080,OFF-BI-10001890,Office Supplies,31.50
US-2018-150070,2018-09-07,JA-15970,FUR-CH-10004860,Furniture,161.57
CA-2016-137064,2016-02-06,TS-21655,OFF-BI-10002049,Office Supplies,2.93
CA-2016-137064,2016-02-06,TS-21655,TEC-AC-10003499,Technology,18.53
CA-2016-137064,2016-02-06,TS-21655,OFF-ST-10003470,Office Supplies,670.75
CA-2018-157350,2018-08-26,DP-13000,FUR-FU-10000222,Furniture,64.96
CA-2016-131352,2016-10-08,GH-14485,FUR-FU-10003708,Furniture,72.78
CA-2016-121776,2016-02-16,RD-19585,OFF-PA-10001970,Office Supplies,36.84
CA-2016-121776,2016-02-16,RD-19585,OFF-LA-10002762,Office Supplies,87.71
CA-2017-118073,2017-08-12,CS-12490,FUR-TA-10002533,Furniture,562.29
CA-2017-102561,2017-07-18,NK-18490,OFF-AR-10001545,Office Supplies,11.26
CA-2017-102561,2017-07-18,NK-18490,OFF-ST-10001476,Office Supplies,284.08
CA-2017-102561,2017-07-18,NK-18490,OFF-PA-10004971,Office Supplies,18.50
CA-2017-100993,2017-02-05,AZ-10750,OFF-LA-10003223,Office Supplies,14.73
CA-2017-100993,2017-02-05,AZ-10750,OFF-ST-10004340,Office Supplies,186.54
CA-2017-100993,2017-02-05,AZ-10750,FUR-TA-10001095,Furniture,557.73
CA-2017-100993,2017-02-05,AZ-10750,TEC-PH-10001448,Technology,159.97
US-2018-146822,2018-06-09,AG-10675,OFF-PA-10000249,Office Supplies,49.12
US-2017-131058,2017-12-27,EM-14140,OFF-LA-10001613,Office Supplies,20.16
CA-2018-140151,2018-03-23,RB-19360,OFF-ST-10001558,Office Supplies,32.48
CA-2018-140151,2018-03-23,RB-19360,OFF-PA-10002986,Office Supplies,20.04
CA-2018-140151,2018-03-23,RB-19360,TEC-CO-10004722,Technology,13999.96
US-2018-143770,2018-03-20,RD-19720,TEC-AC-10002842,Technology,238.00
US-2018-143770,2018-03-20,RD-19720,OFF-PA-10001125,Office Supplies,61.96
CA-2017-131296,2017-10-04,MS-17830,FUR-TA-10002622,Furniture,239.37
CA-2017-103464,2017-11-18,PG-18820,TEC-AC-10002842,Technology,595.00
CA-2018-136238,2018-12-26,KB-16240,OFF-PA-10004285,Office Supplies,16.03
CA-2017-120803,2017-03-09,RB-19465,TEC-AC-10004469,Technology,199.75
CA-2017-134138,2017-02-16,JD-15790,FUR-CH-10001545,Furniture,227.96
CA-2016-120915,2016-09-28,JJ-15445,OFF-AP-10002578,Office Supplies,293.52
CA-2016-120915,2016-09-28,JJ-15445,TEC-PH-10003012,Technology,307.98
CA-2016-168207,2016-11-02,LT-17110,FUR-FU-10004909,Furniture,96.96
CA-2016-168207,2016-11-02,LT-17110,OFF-BI-10001524,Office Supplies,117.49
CA-2016-168207,2016-11-02,LT-17110,OFF-BI-10003355,Office Supplies,11.95
CA-2016-168207,2016-11-02,LT-17110,FUR-BO-10004357,Furniture,512.50
CA-2017-144148,2017-07-31,AH-10690,FUR-TA-10002774,Furniture,863.13
CA-2018-107174,2018-11-06,AB-10060,FUR-TA-10004575,Furniture,2036.86
CA-2018-107174,2018-11-06,AB-10060,FUR-CH-10003312,Furniture,449.57
CA-2018-107174,2018-11-06,AB-10060,TEC-AC-10001465,Technology,108.96
CA-2017-146150,2017-02-14,FM-14380,OFF-AR-10002240,Office Supplies,264.18
CA-2017-114944,2017-01-30,HE-14800,OFF-PA-10003892,Office Supplies,156.51
CA-2017-135965,2017-09-22,SZ-20035,OFF-ST-10002370,Office Supplies,128.34
CA-2018-149699,2018-12-22,CM-12115,TEC-AC-10000474,Technology,474.95
CA-2017-166429,2017-09-02,TG-21310,TEC-CO-10002095,Technology,999.98
CA-2016-112767,2016-08-02,DK-12985,FUR-TA-10003469,Furniture,277.50
CA-2016-119879,2016-11-21,SS-20410,FUR-TA-10002958,Furniture,1252.70
CA-2016-119879,2016-11-21,SS-20410,TEC-PH-10002923,Technology,110.97
CA-2018-155642,2018-05-18,BM-11575,FUR-FU-10004973,Furniture,22.61
CA-2018-155642,2018-05-18,BM-11575,FUR-FU-10001918,Furniture,1.89
US-2018-101721,2018-07-23,MY-17380,OFF-PA-10003641,Office Supplies,63.31
CA-2016-136728,2016-09-13,AG-10900,OFF-EN-10002621,Office Supplies,7.82
CA-2016-136728,2016-09-13,AG-10900,FUR-CH-10003817,Furniture,170.07
CA-2017-127194,2017-12-10,BW-11110,OFF-PA-10000659,Office Supplies,62.82
CA-2016-140375,2016-10-02,SG-20470,OFF-PA-10001870,Office Supplies,19.44
CA-2016-140375,2016-10-02,SG-20470,OFF-BI-10000320,Office Supplies,7.38
US-2018-155866,2018-11-17,CC-12370,OFF-PA-10004735,Office Supplies,38.88
US-2018-155866,2018-11-17,CC-12370,FUR-FU-10004091,Furniture,187.76
CA-2016-141327,2016-11-30,LR-16915,OFF-BI-10000546,Office Supplies,6.05
CA-2016-141327,2016-11-30,LR-16915,OFF-AP-10001293,Office Supplies,98.35
CA-2016-141327,2016-11-30,LR-16915,FUR-FU-10000576,Furniture,335.74
CA-2016-136700,2016-12-06,DB-13120,OFF-PA-10004519,Office Supplies,8.96
CA-2018-102736,2018-09-05,LP-17095,TEC-AC-10004568,Technology,89.57
CA-2018-102736,2018-09-05,LP-17095,OFF-AR-10001897,Office Supplies,71.96
CA-2018-102736,2018-09-05,LP-17095,OFF-PA-10001800,Office Supplies,15.55
CA-2018-125269,2018-04-24,AF-10870,OFF-BI-10001628,Office Supplies,10.43
CA-2018-125269,2018-04-24,AF-10870,OFF-ST-10004123,Office Supplies,72.78
CA-2016-114811,2016-11-08,KD-16495,OFF-ST-10000885,Office Supplies,67.15
CA-2016-114811,2016-11-08,KD-16495,TEC-PH-10004165,Technology,549.98
CA-2016-114811,2016-11-08,KD-16495,FUR-FU-10002240,Furniture,11.82
CA-2016-114811,2016-11-08,KD-16495,TEC-MA-10000045,Technology,4643.80
CA-2016-114811,2016-11-08,KD-16495,FUR-CH-10003746,Furniture,577.76
CA-2016-122266,2016-04-26,SA-20830,FUR-TA-10000577,Furniture,191.52
CA-2016-122266,2016-04-26,SA-20830,OFF-AR-10004757,Office Supplies,2.62
CA-2016-141565,2016-09-20,BG-11035,OFF-BI-10000545,Office Supplies,1369.76
CA-2016-141565,2016-09-20,BG-11035,OFF-ST-10001522,Office Supplies,294.37
CA-2018-128769,2018-09-07,DM-12955,OFF-AP-10001271,Office Supplies,81.57
CA-2017-116337,2017-11-07,MC-17845,FUR-FU-10002030,Furniture,44.46
CA-2017-116337,2017-11-07,MC-17845,OFF-ST-10001272,Office Supplies,314.09
CA-2016-120845,2016-09-25,ML-17395,OFF-BI-10001116,Office Supplies,6.34
CA-2016-120845,2016-09-25,ML-17395,OFF-PA-10004665,Office Supplies,10.48
CA-2016-120845,2016-09-25,ML-17395,OFF-BI-10004506,Office Supplies,2.47
CA-2016-120845,2016-09-25,ML-17395,OFF-BI-10001982,Office Supplies,3.26
CA-2017-104633,2017-06-12,EA-14035,OFF-PA-10000241,Office Supplies,185.88
CA-2017-104633,2017-06-12,EA-14035,OFF-PA-10004782,Office Supplies,12.96
CA-2018-104136,2018-11-01,SF-20065,OFF-PA-10004243,Office Supplies,189.70
CA-2018-104136,2018-11-01,SF-20065,OFF-PA-10001033,Office Supplies,40.99
CA-2017-123050,2017-04-04,BC-11125,FUR-FU-10000723,Furniture,82.64
CA-2017-123050,2017-04-04,BC-11125,OFF-ST-10003455,Office Supplies,31.02
CA-2017-123050,2017-04-04,BC-11125,TEC-AC-10001109,Technology,89.97
CA-2017-162355,2017-06-30,PF-19165,OFF-AR-10004344,Office Supplies,35.97
CA-2017-162355,2017-06-30,PF-19165,FUR-BO-10004695,Furniture,1266.86
CA-2018-102204,2018-05-01,CJ-12010,OFF-SU-10001212,Office Supplies,3.33
CA-2018-102204,2018-05-01,CJ-12010,FUR-TA-10001889,Furniture,933.26
CA-2018-102204,2018-05-01,CJ-12010,FUR-CH-10002024,Furniture,2803.92
CA-2018-103065,2018-10-20,PT-19090,OFF-ST-10000617,Office Supplies,4.77
CA-2018-103065,2018-10-20,PT-19090,OFF-PA-10000380,Office Supplies,6.67
CA-2018-103065,2018-10-20,PT-19090,OFF-AR-10003251,Office Supplies,4.45
CA-2018-103065,2018-10-20,PT-19090,FUR-FU-10000175,Furniture,43.94
CA-2016-129217,2016-05-10,DP-13390,OFF-AP-10002439,Office Supplies,70.97
CA-2016-129217,2016-05-10,DP-13390,OFF-AR-10004602,Office Supplies,36.78
CA-2017-133816,2017-05-10,CS-12400,TEC-PH-10001795,Technology,743.99
CA-2016-140221,2016-03-05,MS-17365,OFF-BI-10002854,Office Supplies,11.21
CA-2016-140221,2016-03-05,MS-17365,FUR-FU-10000023,Furniture,4.71
CA-2016-140221,2016-03-05,MS-17365,OFF-AP-10000828,Office Supplies,180.98
CA-2016-140221,2016-03-05,MS-17365,OFF-ST-10000777,Office Supplies,60.42
CA-2018-152310,2018-08-12,DK-12895,TEC-CO-10000971,Technology,299.99
CA-2018-152310,2018-08-12,DK-12895,OFF-PA-10003134,Office Supplies,192.16
CA-2018-152310,2018-08-12,DK-12895,TEC-PH-10002538,Technology,242.62
CA-2018-152310,2018-08-12,DK-12895,OFF-ST-10001228,Office Supplies,46.74
CA-2018-152310,2018-08-12,DK-12895,TEC-AC-10000397,Technology,174.95
CA-2018-152310,2018-08-12,DK-12895,OFF-BI-10004308,Office Supplies,100.70
CA-2017-118101,2017-06-26,SN-20560,OFF-PA-10000357,Office Supplies,368.91
CA-2017-118101,2017-06-26,SN-20560,OFF-BI-10000773,Office Supplies,8.02
CA-2017-118101,2017-06-26,SN-20560,OFF-ST-10001837,Office Supplies,171.04
CA-2017-100307,2017-12-15,TC-21475,OFF-PA-10002552,Office Supplies,19.44
CA-2016-138457,2016-09-13,AM-10705,OFF-BI-10000014,Office Supplies,13.09
CA-2018-121790,2018-01-30,LP-17095,FUR-TA-10003469,Furniture,69.38
CA-2018-121790,2018-01-30,LP-17095,OFF-SU-10004231,Office Supplies,31.68
CA-2018-121790,2018-01-30,LP-17095,TEC-PH-10002584,Technology,2003.17
CA-2018-121790,2018-01-30,LP-17095,OFF-AR-10003602,Office Supplies,9.34
CA-2017-169670,2017-12-25,JE-15715,FUR-CH-10002331,Furniture,2563.06
CA-2017-139549,2017-10-20,MY-18295,FUR-CH-10001802,Furniture,387.14
CA-2016-104059,2016-06-13,FC-14245,OFF-AR-10000634,Office Supplies,3.42
CA-2018-164112,2018-06-30,ND-18460,OFF-ST-10002615,Office Supplies,1085.42
CA-2016-143882,2016-06-26,DB-13360,OFF-PA-10004040,Office Supplies,43.06
US-2017-139262,2017-02-21,LC-16960,OFF-BI-10003727,Office Supplies,3.76
US-2017-139262,2017-02-21,LC-16960,OFF-BI-10002026,Office Supplies,34.86
US-2017-139262,2017-02-21,LC-16960,OFF-ST-10001496,Office Supplies,432.46
CA-2018-146192,2018-04-22,BD-11725,OFF-ST-10003716,Office Supplies,675.06
CA-2018-134810,2018-05-09,MC-17605,OFF-EN-10002504,Office Supplies,65.23
CA-2018-134810,2018-05-09,MC-17605,FUR-CH-10001270,Furniture,207.00
CA-2016-154284,2016-12-21,SZ-20035,TEC-MA-10004241,Technology,600.53
CA-2016-154284,2016-12-21,SZ-20035,OFF-AR-10001468,Office Supplies,59.90
CA-2016-154284,2016-12-21,SZ-20035,TEC-AC-10003198,Technology,637.44
CA-2016-154284,2016-12-21,SZ-20035,FUR-FU-10003039,Furniture,51.76
